id_aux,anyo_proceso,fecha_nacimiento,rbd,cod_ens,regimen,rama_educacional,grupo_dependencia,anyo_egreso,codigo_region,codigo_provincia,codigo_comuna,codigo_region_d,codigo_comuna_d,situacion_egreso,bea,pace,pais_nacimiento,sexo,ingreso_percapita_grupo_fa
id_5865558576513,2025,2006-01-01,9185.0,310.0,1.0,H1,2.0,2023.0,13.0,131.0,13118.0,13,13118,5,No,No,210,1,4
id_9653596775348,2025,2005-09-01,9185.0,310.0,1.0,H1,2.0,2023.0,13.0,131.0,13118.0,13,13118,5,No,No,210,1,8
id_9673596877306,2025,2005-08-01,9185.0,310.0,1.0,H1,2.0,2023.0,13.0,131.0,13118.0,13,13110,5,No,No,210,1,99
id_9683596378359,2025,2005-11-01,9185.0,310.0,1.0,H1,2.0,2023.0,13.0,131.0,13118.0,13,13120,5,No,No,210,1,6
id_9080590678065,2025,2005-07-01,9185.0,310.0,1.0,H1,2.0,2023.0,13.0,131.0,13118.0,13,13122,5,No,No,210,1,4
id_9558595675810,2025,2003-05-01,9185.0,310.0,1.0,H1,2.0,2021.0,13.0,131.0,13118.0,13,13110,5,No,No,210,1,3
id_9082590478253,2025,2005-06-01,9185.0,310.0,1.0,H1,2.0,2023.0,13.0,131.0,13118.0,13,13201,5,No,No,210,1,8
id_9273592677335,2025,2004-10-01,9185.0,310.0,1.0,H1,2.0,2022.0,13.0,131.0,13118.0,13,13110,5,No,No,210,1,1
id_5897558279777,2025,2006-02-01,9185.0,310.0,1.0,H1,2.0,2023.0,13.0,131.0,13118.0,13,13118,5,No,No,210,1,2
id_9802598170201,2025,2002-11-01,9185.0,310.0,1.0,H1,2.0,2020.0,13.0,131.0,13118.0,13,13110,5,No,No,210,1,4
id_9665596376542,2025,2005-11-01,9185.0,310.0,1.0,H1,2.0,2023.0,13.0,131.0,13118.0,13,13122,5,No,No,210,1,2
id_5909559270921,2025,2006-07-01,9185.0,310.0,1.0,H1,2.0,2023.0,13.0,131.0,13118.0,13,13118,5,No,No,210,1,4
id_6560965076044,2025,1996-01-01,9185.0,310.0,1.0,H1,2.0,2013.0,13.0,131.0,13118.0,13,13110,5,No,No,210,1,99
id_8629586072942,2025,2002-03-01,9185.0,310.0,1.0,H1,2.0,2019.0,13.0,131.0,13118.0,13,13110,5,No,No,210,1,9
id_9177591377759,2025,2003-12-01,9209.0,310.0,2.0,H1,2.0,2021.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,4
id_9113591271336,2025,2003-12-01,9209.0,310.0,2.0,H1,2.0,2021.0,13.0,131.0,13120.0,13,13110,5,No,No,210,2,8
id_9035590173520,2025,2005-05-01,9209.0,310.0,2.0,H1,2.0,2023.0,13.0,131.0,13120.0,13,13118,5,No,No,210,2,8
id_8528585672873,2025,1999-08-01,9209.0,310.0,2.0,H1,2.0,2018.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,3
id_0549905174915,2025,1992-07-01,9209.0,310.0,2.0,H1,2.0,2010.0,13.0,131.0,13120.0,13,13122,5,No,No,210,2,2
id_3545535874569,2025,2005-03-01,9209.0,310.0,2.0,H1,2.0,2023.0,13.0,131.0,13120.0,13,13101,5,No,No,290,2,99
id_3145531174556,2025,2004-11-01,9209.0,310.0,2.0,H1,2.0,2023.0,13.0,131.0,13120.0,13,13122,5,No,No,143,2,8
id_5834558073460,2025,2006-04-01,9209.0,310.0,2.0,H1,2.0,2023.0,13.0,131.0,13120.0,13,13118,5,No,No,0,2,8
id_9634596473492,2025,2005-10-01,9209.0,310.0,2.0,H1,2.0,2023.0,13.0,131.0,13120.0,13,13118,5,No,No,210,2,5
id_2877528377727,2025,2004-04-01,9209.0,310.0,2.0,H1,2.0,2022.0,13.0,131.0,13120.0,13,13122,5,No,No,290,2,9
id_9698596879870,2025,2005-08-01,9209.0,310.0,2.0,H1,2.0,2023.0,13.0,131.0,13120.0,13,13122,5,No,No,210,2,8
id_9604596070473,2025,2005-11-01,9209.0,310.0,2.0,H1,2.0,2023.0,13.0,131.0,13120.0,13,13122,5,No,No,210,2,8
id_5839558973914,2025,2005-12-01,9216.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13123,5,No,No,210,2,10
id_9860598876085,2025,2002-05-01,9216.0,310.0,3.0,H1,1.0,2020.0,13.0,131.0,13120.0,13,13113,5,No,No,210,2,99
id_9230592373069,2025,2005-05-01,9216.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13122,5,No,No,210,1,99
id_9027590072733,2025,2005-07-01,9216.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,99
id_9050590275009,2025,2005-06-01,9216.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13110,5,No,No,210,2,99
id_9695596879524,2025,2005-08-01,9216.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,99
id_9687596878702,2025,2005-08-01,9216.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,10
id_9056590675694,2025,2005-07-01,9216.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13113,5,No,No,210,2,9
id_9000590070090,2025,2005-07-01,9221.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13113,5,No,No,210,2,99
id_9882598878257,2025,2002-04-01,9221.0,310.0,3.0,H1,1.0,2020.0,13.0,131.0,13122.0,13,13120,5,No,No,210,1,8
id_9550595575009,2025,2003-01-01,9221.0,310.0,3.0,H1,1.0,2021.0,13.0,131.0,13122.0,13,13113,5,No,No,210,1,99
id_6057960675712,2025,1998-05-01,9221.0,310.0,3.0,H1,1.0,2015.0,13.0,131.0,13122.0,13,13120,5,No,No,210,1,10
id_9670596077063,2025,2005-11-01,9221.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13113,5,No,No,210,2,7
id_9704597170422,2025,2003-07-01,9221.0,310.0,3.0,H1,1.0,2021.0,13.0,131.0,13122.0,13,13122,5,No,No,210,1,99
id_5841558974172,2025,2005-12-01,9221.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13122,5,No,No,210,1,99
id_9068590776841,2025,2005-05-01,9221.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13113,5,No,No,210,1,99
id_9697596879711,2025,2005-08-01,9221.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13122,5,No,No,210,2,9
id_9817598071765,2025,2002-08-01,9221.0,310.0,3.0,H1,1.0,2020.0,13.0,131.0,13122.0,13,13122,5,No,No,210,2,3
id_9105591470556,2025,2003-12-01,9221.0,310.0,3.0,H1,1.0,2021.0,13.0,131.0,13122.0,13,13122,5,No,No,210,2,99
id_9752597575255,2025,2003-06-01,9221.0,310.0,3.0,H1,1.0,2020.0,13.0,131.0,13122.0,13,13110,5,No,No,210,1,99
id_9636596673672,2025,2005-12-01,9221.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13122,5,No,No,210,1,10
id_9812598671248,2025,2002-08-01,9221.0,310.0,3.0,H1,1.0,2021.0,13.0,131.0,13122.0,13,13113,5,No,No,210,2,6
id_7722577572264,2025,2005-04-01,9221.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13122,5,No,No,210,2,10
id_5939559573971,2025,2006-05-01,9221.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13122,5,No,No,210,1,9
id_9632596373235,2025,2005-11-01,9221.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13113,5,No,No,210,2,4
id_8662586176264,2025,2002-01-01,9221.0,310.0,3.0,H1,1.0,2019.0,13.0,131.0,13122.0,13,13122,5,No,No,210,2,10
id_9015590671563,2025,2005-07-01,9221.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13122,5,No,No,210,1,7
id_8227582272749,2025,2001-05-01,9221.0,310.0,3.0,H1,1.0,2020.0,13.0,131.0,13122.0,13,13122,5,No,No,210,2,1
id_9270592377055,2025,2004-09-01,9221.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13101,5,No,No,210,1,99
id_9231592773154,2025,2004-08-01,9221.0,310.0,3.0,H1,1.0,2022.0,13.0,131.0,13122.0,13,13122,5,No,No,210,1,9
id_8726587272696,2025,2000-05-01,9221.0,310.0,3.0,H1,1.0,2019.0,13.0,131.0,13122.0,13,13122,5,No,No,210,1,3
id_9655596575514,2025,2005-09-01,9237.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13115.0,13,13115,5,No,No,210,2,99
id_2216922471620,2025,1985-07-01,9237.0,310.0,3.0,H1,1.0,2003.0,13.0,131.0,13115.0,13,13114,5,No,No,210,2,10
id_2733927273319,2025,1987-05-01,9237.0,310.0,3.0,H1,1.0,2005.0,13.0,131.0,13115.0,13,13114,5,No,No,210,1,4
id_9208592370890,2025,2005-06-01,9237.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13115.0,13,13114,5,No,No,210,1,9
id_9385593578583,2025,2004-11-01,9237.0,310.0,3.0,H1,1.0,2022.0,13.0,131.0,13115.0,13,13115,5,No,No,210,1,99
id_8067580476798,2025,2003-04-01,9237.0,310.0,3.0,H1,1.0,2021.0,13.0,131.0,13115.0,13,13115,5,No,No,210,1,99
id_9209592370997,2025,2005-07-01,9237.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13115.0,13,13114,5,No,No,210,1,10
id_9032590073216,2025,2005-07-01,9237.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13115.0,13,13115,5,No,No,210,1,99
id_9417594971740,2025,2004-02-01,9237.0,310.0,3.0,H1,1.0,2022.0,13.0,131.0,13115.0,13,13115,5,No,No,210,2,10
id_9549595874965,2025,2002-12-01,9237.0,310.0,3.0,H1,1.0,2021.0,13.0,131.0,13115.0,13,13114,5,No,No,210,1,99
id_9088590178839,2025,2005-05-01,9239.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13113,5,No,No,210,2,3
id_5818558371876,2025,2006-03-01,9239.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13120,5,No,No,210,1,2
id_9074590177475,2025,2005-05-01,9239.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13120,5,No,No,210,2,99
id_9028590172889,2025,2005-04-01,9239.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13123,5,No,No,210,1,99
id_9038590173891,2025,2005-05-01,9239.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13120,5,No,No,210,2,10
id_9207592670739,2025,2004-11-01,9239.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13114,5,No,No,210,1,99
id_9682596178253,2025,2005-09-01,9239.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13113,5,No,No,210,1,6
id_9631596473196,2025,2005-10-01,9239.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13120,5,No,No,210,2,8
id_9013590371359,2025,2005-06-01,9239.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13118,5,No,No,210,2,6
id_9000590670070,2025,2005-08-01,9239.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13101,5,No,No,210,2,9
id_9686596478680,2025,2005-10-01,9239.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13105,5,No,No,210,2,1
id_9606596370653,2025,2005-11-01,9239.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13122,5,No,No,210,2,10
id_5898558379879,2025,2006-03-01,9239.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13113,5,No,No,210,1,10
id_9323593972381,2025,2004-11-01,9244.0,310.0,3.0,H1,1.0,2022.0,13.0,131.0,13122.0,13,13122,5,No,No,210,1,8
id_5841558074197,2025,2006-03-01,9244.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13122,5,No,No,210,2,10
id_8163581276373,2025,2000-04-01,9244.0,310.0,3.0,H1,1.0,2017.0,13.0,131.0,13122.0,13,13114,5,No,No,210,1,4
id_9201592370194,2025,2005-10-01,9244.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13122,5,No,No,210,2,5
id_9080590178086,2025,2005-05-01,9244.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13122,5,No,No,210,2,10
id_9688596678871,2025,2005-12-01,9244.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13122,5,No,No,210,2,10
id_8246582274604,2025,2001-05-01,9244.0,310.0,3.0,H1,1.0,2018.0,13.0,131.0,13122.0,5,5101,5,No,No,210,1,8
id_9680596678077,2025,2005-12-01,9244.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13122,5,No,No,210,2,10
id_9026590172619,2025,2005-05-01,9244.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13118,5,No,No,210,2,10
id_9028590872881,2025,2005-03-01,9244.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13122,5,No,No,210,2,99
id_9636596673667,2025,2005-12-01,9244.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13122,5,No,No,210,1,3
id_9274592877484,2025,2004-06-01,9244.0,310.0,3.0,H1,1.0,2021.0,13.0,131.0,13122.0,13,13122,5,No,No,210,2,99
id_9618596371803,2025,2005-11-01,9244.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13122.0,13,13122,5,No,No,210,2,3
id_9699596379953,2025,2005-11-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,10
id_9932599473254,2025,2002-11-01,9246.0,310.0,3.0,H1,1.0,2020.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,10
id_9384593678405,2025,2005-03-01,9246.0,310.0,3.0,H1,1.0,2022.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,5
id_9344593174452,2025,2005-01-01,9246.0,310.0,3.0,H1,1.0,2022.0,13.0,131.0,13120.0,13,13113,5,No,No,210,1,99
id_9204592370442,2025,2005-12-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13122,5,No,No,210,2,99
id_5831558773130,2025,2005-07-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13123,5,No,No,210,2,9
id_9602596070231,2025,2005-11-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,6
id_9010590071021,2025,2005-07-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,7
id_5867558676757,2025,2006-04-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,9
id_9008590470879,2025,2005-06-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,99
id_9649596174992,2025,2005-09-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13302,5,No,No,210,2,99
id_9466594176698,2025,2004-05-01,9246.0,310.0,3.0,H1,1.0,2022.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,99
id_9650596875079,2025,2005-08-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13114,5,No,No,210,1,10
id_9003590670340,2025,2005-08-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13201,5,No,No,210,2,99
id_9629596772936,2025,2005-09-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,10
id_9368593476825,2025,2005-01-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13122,5,No,No,210,1,99
id_9692596879226,2025,2005-08-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13118,5,No,No,210,2,2
id_9651596675155,2025,2005-12-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13122,5,No,No,210,2,10
id_9017590971722,2025,2005-04-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13118,5,No,No,210,1,6
id_8391583279198,2025,2001-05-01,9246.0,310.0,3.0,H1,1.0,2019.0,13.0,131.0,13120.0,13,13101,5,No,No,210,2,99
id_9061590676195,2025,2005-08-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,99
id_5871558477175,2025,2006-02-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13118,5,No,No,210,1,99
id_9038590673882,2025,2005-07-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13122,5,No,No,210,1,10
id_9634596973428,2025,2005-08-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,99
id_9612596671219,2025,2005-12-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13113,5,No,No,210,2,99
id_9604596170431,2025,2005-10-01,9246.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13113,5,No,No,210,2,10
id_9673596877335,2025,2005-06-01,9249.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13114,5,No,No,210,2,6
id_9675596477596,2025,2005-10-01,9249.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,99
id_9323593472334,2025,2005-01-01,9249.0,310.0,3.0,H1,1.0,2022.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,10
id_5845558274585,2025,2006-03-01,9249.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,10
id_9014590271475,2025,2005-06-01,9249.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,9
id_9224592672474,2025,2004-10-01,9249.0,310.0,3.0,H1,1.0,2022.0,13.0,131.0,13120.0,13,13110,5,No,No,210,2,10
id_9668596676853,2025,2005-12-01,9249.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,10
id_9057590375767,2025,2005-06-01,9249.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13130,5,No,No,210,1,8
id_9205592370517,2025,2005-09-01,9249.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,99
id_9367593376758,2025,2005-02-01,9249.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,10
id_5804558370423,2025,2006-03-01,9249.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13123,5,No,No,210,1,99
id_9634596273457,2025,2005-10-01,9249.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,10
id_9091590679108,2025,2005-07-01,9249.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,9
id_9016590371664,2025,2005-07-01,9249.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13122,5,No,No,210,1,10
id_9608596870802,2025,2005-08-01,9249.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,99
id_5845558274592,2025,2006-03-01,9249.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13123,5,No,No,210,2,99
id_8190581779082,2025,2000-10-01,9249.0,310.0,3.0,H1,1.0,2018.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,99
id_9631596473112,2025,2005-10-01,9249.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13114,5,No,No,210,1,99
id_5864558376415,2025,2006-03-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13113,5,No,No,210,1,10
id_9040590474012,2025,2005-05-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13113,5,No,No,210,2,2
id_9043590774339,2025,2005-04-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13113,5,No,No,210,1,5
id_9662596476243,2025,2005-10-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,9
id_9090590479086,2025,2005-06-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13110,5,No,No,210,2,99
id_9087590378740,2025,2005-07-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13110,5,No,No,210,2,99
id_5890558979016,2025,2006-01-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,1
id_5851558475142,2025,2006-02-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,99
id_9057590075760,2025,2005-06-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,10
id_9182591278270,2025,2003-12-01,9250.0,310.0,3.0,H1,1.0,2021.0,13.0,131.0,13120.0,13,13114,5,No,No,210,1,1
id_9665596076529,2025,2005-12-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,9
id_9325593472555,2025,2005-01-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,99
id_5941559874138,2025,2006-04-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,9
id_9395593679536,2025,2005-03-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,9
id_5844558474442,2025,2006-02-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13113,5,No,No,210,1,10
id_9659596475909,2025,2005-10-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13114,5,No,No,210,1,10
id_9264592276436,2025,2004-09-01,9250.0,310.0,3.0,H1,1.0,2022.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,99
id_4649546274988,2025,2001-02-01,9250.0,310.0,3.0,H1,1.0,2019.0,13.0,131.0,13120.0,13,13120,5,No,No,290,1,99
id_4074540277443,2025,2002-11-01,9250.0,310.0,3.0,H1,1.0,2021.0,13.0,131.0,13120.0,13,13114,5,No,No,290,2,1
id_9088590378832,2025,2005-08-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,10
id_5801558070142,2025,2006-03-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13113,5,No,No,210,1,5
id_9449594274930,2025,2004-05-01,9250.0,310.0,3.0,H1,1.0,2022.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,99
id_8785587878522,2025,2000-03-01,9250.0,310.0,3.0,H1,1.0,2017.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,99
id_9732597473206,2025,2003-07-01,9250.0,310.0,3.0,H1,1.0,2021.0,13.0,131.0,13120.0,13,13113,5,No,No,210,1,4
id_9282592678266,2025,2004-10-01,9250.0,310.0,3.0,H1,1.0,2022.0,13.0,131.0,13120.0,13,13122,5,No,No,210,2,99
id_9041590174108,2025,2005-05-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13122,5,No,No,210,2,9
id_5801558970173,2025,2006-01-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,5
id_9652596975294,2025,2005-08-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,7
id_9003590970370,2025,2005-04-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13132,5,No,No,210,1,9
id_9405594070524,2025,2004-06-01,9250.0,310.0,3.0,H1,1.0,2022.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,8
id_9618596071898,2025,2005-11-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13122,5,No,No,210,2,1
id_9802598070200,2025,2002-08-01,9250.0,310.0,3.0,H1,1.0,2020.0,13.0,131.0,13120.0,13,13114,5,No,No,210,1,99
id_9437594573730,2025,2004-08-01,9250.0,310.0,3.0,H1,1.0,2022.0,13.0,131.0,13120.0,13,13110,5,No,No,210,2,3
id_9379593677917,2025,2005-03-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13113,5,No,No,210,1,10
id_8333583073359,2025,2001-07-01,9250.0,310.0,3.0,H1,1.0,2019.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,10
id_9324593472400,2025,2005-01-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,99
id_9207592370739,2025,2005-10-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,10
id_9646596074677,2025,2005-11-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,10
id_9093590579371,2025,2005-04-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13403,5,No,No,210,2,10
id_9230592373012,2025,2005-04-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,99
id_9257592575796,2025,2004-07-01,9250.0,310.0,3.0,H1,1.0,2022.0,13.0,131.0,13120.0,13,13113,5,No,No,210,2,99
id_9041590674146,2025,2005-07-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,99
id_9071590577113,2025,2005-04-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13113,5,No,No,210,1,10
id_9057590175796,2025,2005-05-01,9250.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13114,5,No,No,210,1,2
id_5810558471096,2025,2006-02-01,9259.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,4
id_8541585074140,2025,1999-10-01,9259.0,310.0,3.0,H1,1.0,2017.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,7
id_5866558976620,2025,2006-01-01,9259.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,2,99
id_5988559878883,2025,2006-04-01,9259.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13120,5,No,No,210,1,99
id_9528595172809,2025,2003-02-01,9259.0,310.0,3.0,H1,1.0,2020.0,13.0,131.0,13120.0,13,13113,5,No,No,210,2,4
id_9681596978153,2025,2005-08-01,9259.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13123,5,No,No,210,1,99
id_5856558875620,2025,2005-12-01,9259.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,13,13132,5,No,No,210,2,99
id_9690596879016,2025,2005-08-01,9259.0,310.0,3.0,H1,1.0,2023.0,13.0,131.0,13120.0,10,10101,5,No,No,210,1,99
